warning: field `tool_router` is never read
  --> src/main.rs:27:5
   |
26 | struct Repro {
   |        ----- field in this struct
27 |     tool_router: ToolRouter<Self>,
   |     ^^^^^^^^^^^
   |
   = note: `Repro` has a derived impl for the trait `Clone`, but this is intentionally ignored during dead code analysis
   = note: `#[warn(dead_code)]` (part of `#[warn(unused)]`) on by default

warning: `rmcp-disconnect-repro` (bin "rmcp-disconnect-repro") generated 1 warning
    Finished `dev` profile [unoptimized + debuginfo] target(s) in 0.04s
     Running `target/debug/rmcp-disconnect-repro`
2026-05-19T17:23:04.138807Z  INFO serve_inner: rmcp_disconnect_repro: poll i=64 elapsed_ms=6582 cancelled=false
2026-05-19T17:23:04.240445Z  INFO serve_inner: rmcp_disconnect_repro: poll i=65 elapsed_ms=6683 cancelled=false
2026-05-19T17:23:04.342086Z  INFO serve_inner: rmcp_disconnect_repro: poll i=66 elapsed_ms=6785 cancelled=false
2026-05-19T17:23:04.443741Z  INFO serve_inner: rmcp_disconnect_repro: poll i=67 elapsed_ms=6887 cancelled=false
2026-05-19T17:23:04.545434Z  INFO serve_inner: rmcp_disconnect_repro: poll i=68 elapsed_ms=6988 cancelled=false
2026-05-19T17:23:04.647030Z  INFO serve_inner: rmcp_disconnect_repro: poll i=69 elapsed_ms=7090 cancelled=false
2026-05-19T17:23:04.748598Z  INFO serve_inner: rmcp_disconnect_repro: poll i=70 elapsed_ms=7192 cancelled=false
2026-05-19T17:23:04.849220Z  INFO serve_inner: rmcp_disconnect_repro: poll i=71 elapsed_ms=7292 cancelled=false
2026-05-19T17:23:04.950740Z  INFO serve_inner: rmcp_disconnect_repro: poll i=72 elapsed_ms=7394 cancelled=false
2026-05-19T17:23:05.051259Z  INFO serve_inner: rmcp_disconnect_repro: poll i=73 elapsed_ms=7494 cancelled=false
2026-05-19T17:23:05.152728Z  INFO serve_inner: rmcp_disconnect_repro: poll i=74 elapsed_ms=7596 cancelled=false
2026-05-19T17:23:05.253672Z  INFO serve_inner: rmcp_disconnect_repro: poll i=75 elapsed_ms=7697 cancelled=false
2026-05-19T17:23:05.354395Z  INFO serve_inner: rmcp_disconnect_repro: poll i=76 elapsed_ms=7797 cancelled=false
2026-05-19T17:23:05.455995Z  INFO serve_inner: rmcp_disconnect_repro: poll i=77 elapsed_ms=7899 cancelled=false
2026-05-19T17:23:05.557494Z  INFO serve_inner: rmcp_disconnect_repro: poll i=78 elapsed_ms=8001 cancelled=false
2026-05-19T17:23:05.659063Z  INFO serve_inner: rmcp_disconnect_repro: poll i=79 elapsed_ms=8102 cancelled=false
2026-05-19T17:23:05.760674Z  INFO serve_inner: rmcp_disconnect_repro: poll i=80 elapsed_ms=8204 cancelled=false
2026-05-19T17:23:05.861196Z  INFO serve_inner: rmcp_disconnect_repro: poll i=81 elapsed_ms=8304 cancelled=false
2026-05-19T17:23:05.962708Z  INFO serve_inner: rmcp_disconnect_repro: poll i=82 elapsed_ms=8406 cancelled=false
2026-05-19T17:23:06.063220Z  INFO serve_inner: rmcp_disconnect_repro: poll i=83 elapsed_ms=8506 cancelled=false
2026-05-19T17:23:06.164799Z  INFO serve_inner: rmcp_disconnect_repro: poll i=84 elapsed_ms=8608 cancelled=false
2026-05-19T17:23:06.266389Z  INFO serve_inner: rmcp_disconnect_repro: poll i=85 elapsed_ms=8709 cancelled=false
2026-05-19T17:23:06.367908Z  INFO serve_inner: rmcp_disconnect_repro: poll i=86 elapsed_ms=8811 cancelled=false
2026-05-19T17:23:06.469545Z  INFO serve_inner: rmcp_disconnect_repro: poll i=87 elapsed_ms=8913 cancelled=false
2026-05-19T17:23:06.570186Z  INFO serve_inner: rmcp_disconnect_repro: poll i=88 elapsed_ms=9013 cancelled=false
2026-05-19T17:23:06.671812Z  INFO serve_inner: rmcp_disconnect_repro: poll i=89 elapsed_ms=9115 cancelled=false
2026-05-19T17:23:06.773442Z  INFO serve_inner: rmcp_disconnect_repro: poll i=90 elapsed_ms=9216 cancelled=false
2026-05-19T17:23:06.874960Z  INFO serve_inner: rmcp_disconnect_repro: poll i=91 elapsed_ms=9318 cancelled=false
2026-05-19T17:23:06.976797Z  INFO serve_inner: rmcp_disconnect_repro: poll i=92 elapsed_ms=9420 cancelled=false
2026-05-19T17:23:07.078476Z  INFO serve_inner: rmcp_disconnect_repro: poll i=93 elapsed_ms=9522 cancelled=false
2026-05-19T17:23:07.180153Z  INFO serve_inner: rmcp_disconnect_repro: poll i=94 elapsed_ms=9623 cancelled=false
2026-05-19T17:23:07.281677Z  INFO serve_inner: rmcp_disconnect_repro: poll i=95 elapsed_ms=9725 cancelled=false
2026-05-19T17:23:07.382323Z  INFO serve_inner: rmcp_disconnect_repro: poll i=96 elapsed_ms=9825 cancelled=false
2026-05-19T17:23:07.484065Z  INFO serve_inner: rmcp_disconnect_repro: poll i=97 elapsed_ms=9927 cancelled=false
2026-05-19T17:23:07.585677Z  INFO serve_inner: rmcp_disconnect_repro: poll i=98 elapsed_ms=10029 cancelled=false
2026-05-19T17:23:07.686302Z  INFO serve_inner: rmcp_disconnect_repro: poll i=99 elapsed_ms=10129 cancelled=false
2026-05-19T17:23:07.787881Z  INFO serve_inner: rmcp_disconnect_repro: poll i=100 elapsed_ms=10231 cancelled=false
2026-05-19T17:23:07.889504Z  INFO serve_inner: rmcp_disconnect_repro: poll i=101 elapsed_ms=10333 cancelled=false
2026-05-19T17:23:07.991090Z  INFO serve_inner: rmcp_disconnect_repro: poll i=102 elapsed_ms=10434 cancelled=false
2026-05-19T17:23:08.092774Z  INFO serve_inner: rmcp_disconnect_repro: poll i=103 elapsed_ms=10536 cancelled=false
2026-05-19T17:23:08.194352Z  INFO serve_inner: rmcp_disconnect_repro: poll i=104 elapsed_ms=10637 cancelled=false
2026-05-19T17:23:08.295896Z  INFO serve_inner: rmcp_disconnect_repro: poll i=105 elapsed_ms=10739 cancelled=false
2026-05-19T17:23:08.397534Z  INFO serve_inner: rmcp_disconnect_repro: poll i=106 elapsed_ms=10841 cancelled=false
2026-05-19T17:23:08.498049Z  INFO serve_inner: rmcp_disconnect_repro: poll i=107 elapsed_ms=10941 cancelled=false
2026-05-19T17:23:08.599505Z  INFO serve_inner: rmcp_disconnect_repro: poll i=108 elapsed_ms=11043 cancelled=false
2026-05-19T17:23:08.701044Z  INFO serve_inner: rmcp_disconnect_repro: poll i=109 elapsed_ms=11144 cancelled=false
2026-05-19T17:23:08.802541Z  INFO serve_inner: rmcp_disconnect_repro: poll i=110 elapsed_ms=11246 cancelled=false
2026-05-19T17:23:08.904367Z  INFO serve_inner: rmcp_disconnect_repro: poll i=111 elapsed_ms=11347 cancelled=false
2026-05-19T17:23:09.005975Z  INFO serve_inner: rmcp_disconnect_repro: poll i=112 elapsed_ms=11449 cancelled=false
2026-05-19T17:23:09.107651Z  INFO serve_inner: rmcp_disconnect_repro: poll i=113 elapsed_ms=11551 cancelled=false
2026-05-19T17:23:09.208170Z  INFO serve_inner: rmcp_disconnect_repro: poll i=114 elapsed_ms=11651 cancelled=false
2026-05-19T17:23:09.309730Z  INFO serve_inner: rmcp_disconnect_repro: poll i=115 elapsed_ms=11753 cancelled=false
2026-05-19T17:23:09.410318Z  INFO serve_inner: rmcp_disconnect_repro: poll i=116 elapsed_ms=11853 cancelled=false
2026-05-19T17:23:09.511980Z  INFO serve_inner: rmcp_disconnect_repro: poll i=117 elapsed_ms=11955 cancelled=false
2026-05-19T17:23:09.613519Z  INFO serve_inner: rmcp_disconnect_repro: poll i=118 elapsed_ms=12057 cancelled=false
2026-05-19T17:23:09.714132Z  INFO serve_inner: rmcp_disconnect_repro: poll i=119 elapsed_ms=12157 cancelled=false
2026-05-19T17:23:09.815717Z  INFO serve_inner: rmcp_disconnect_repro: poll i=120 elapsed_ms=12259 cancelled=false
2026-05-19T17:23:09.916317Z  INFO serve_inner: rmcp_disconnect_repro: poll i=121 elapsed_ms=12359 cancelled=false
2026-05-19T17:23:10.017902Z  INFO serve_inner: rmcp_disconnect_repro: poll i=122 elapsed_ms=12461 cancelled=false
2026-05-19T17:23:10.119557Z  INFO serve_inner: rmcp_disconnect_repro: poll i=123 elapsed_ms=12563 cancelled=false
